id,exposure
2676808,0.553045859
2676914,0.922655715
2676954,0.284736482
2677009,0.446269678
2677016,0.177960301
2677092,0.41615332
26771,0.6954141
2677224,0.224503765
2677225,0.076659822
2677283,0.501026694
2677513,0.572210815
2677564,0.076659822
2677706,0.123203285
2677820,0.1724846
2677990,0.922655715
2678132,0.443531828
2678309,0.123203285
267849,0.758384668
2678533,0.065708419
267861,0.898015058
2678680,0.772073922
2678805,0.922655715
2678921,0.41615332
267900,0.240930869
2679042,0.772073922
2679199,0.421629021
2679745,0.202600958
2680313,0.41615332
2680342,0.698151951
2680515,0.793976728
2680534,0.413415469
2680703,0.772073922
2681017,0.229979466
2681115,0.008213552
2681172,0.41615332
2681676,0.772073922
2681746,0.229979466
2682081,0.440793977
2682089,0.084873374
2682220,0.772073922
2682282,0.446269678
2682449,0.41615332
2682460,0.572210815
2682480,0.772073922
2682622,0.646132786
2682788,0.41615332
2682912,0.490075291
2683156,0.769336071
2683159,0.202600958
2683381,0.186173854
2683482,0.205338809
26842,0.394250513
2684240,0.821355236
2684654,0.076659822
2684673,0.142368241
2684681,0.577686516
2684760,0.577686516
2684789,0.772073922
2684864,0.386036961
268516,0.156057495
268536,0.216290212
268552,0.219028063
268555,0.843258042
2685840,0.769336071
2686392,0.772073922
2686396,0.41615332
2686455,0.772073922
268666,0.205338809
2686810,0.772073922
2687055,0.205338809
2687128,0.821355236
2687133,0.41615332
2687228,0.41615332
2687498,0.1724846
2687645,0.772073922
268787,0.334017796
2688102,0.41615332
2688333,0.440793977
2688416,0.413415469
2688453,0.413415469
2688554,0.821355236
2688609,0.1724846
2688625,0.821355236
2688707,0.1724846
2688793,0.528405202
2689227,0.334017796
2689350,0.254620123
2689388,0.205338809
268944,0.062970568
2689442,0.413415469
2689535,0.821355236
2689757,0.41615332
2689768,0.227241615
2689816,0.41615332
2689860,0.41615332
2690039,0.41615332
2690096,0.177960301
2690255,0.59137577
2690837,0.136892539
2690937,0.79945243
2690965,0.413415469
2690991,0.1724846
2691071,0.407939767
2691152,0.136892539
2691188,0.821355236
2691235,0.821355236
2691302,0.761122519
269138,0.618754278
269144,0.405201917
2691467,0.1724846
2691489,0.112251882
2691536,0.41615332
2691554,0.1724846
2691611,0.41615332
2691673,0.922655715
2691811,0.922655715
269200,0.098562628
2692059,0.922655715
2692298,0.167008898
2692485,0.769336071
269256,0.843258042
2692722,0.769336071
2692868,0.772073922
2692982,0.772073922
2693017,0.772073922
2693051,0.1724846
2693122,0.826830938
2693257,0.772073922
2693418,0.1724846
2693437,0.1724846
2693466,0.772073922
2693490,0.073921971
2693604,0.772073922
269369,0.594113621
2693741,0.1724846
2693863,0.826830938
2693943,0.569472964
2694024,0.829568789
2694248,0.202600958
2694376,0.772073922
2694728,0.41615332
2694750,0.821355236
2694757,0.851471595
2694801,0.246406571
2694860,0.1724846
2694909,0.41615332
2694911,0.1724846
2694971,0.024640657
2694982,0.1724846
2695093,0.772073922
2695234,0.177960301
2695235,0.772073922
2695294,0.772073922
2695522,0.821355236
2695553,0.169746749
2695617,0.772073922
2695751,0.443531828
2695798,0.813141684
2695897,0.772073922
269591,0.854209446
2695925,0.772073922
269605,0.588637919
2696254,0.1724846
2696396,0.821355236
2696420,0.826830938
2696613,0.180698152
269732,0.240930869
2697409,0.821355236
2697544,0.772073922
2697722,0.413415469
2697852,0.41615332
2697946,0.772073922
2698159,0.41615332
2698249,0.594113621
2698382,0.216290212
2698411,0.41615332
2698496,0.818617385
2698517,0.41615332
2698696,0.169746749
2698906,0.177960301
2699217,0.41889117
2699225,0.177960301
26993,0.306639288
2699556,0.821355236
270013,0.843258042
2700175,0.410677618
2700275,0.829568789
2700576,0.55578371
2700592,0.919917865
2700683,0.123203285
2700710,0.229979466
2700825,0.569472964
2700952,0.413415469
2701316,0.821355236
2701360,0.821355236
2701481,0.829568789
2701648,0.177960301
2701733,0.202600958
2702045,0.177960301
2702313,0.818617385
2702447,0.821355236
2702487,0.06844627
2702648,0.501026694
270298,0.988364134
2703322,0.821355236
2703772,0.112251882
2704001,0.772073922
270409,0.843258042
2704106,0.093086927
2704410,0.358658453
270451,0.758384668
2704973,0.229979466
2705665,0.191649555
2705726,0.079397673
2705832,0.229979466
2705985,0.301163587
2706396,0.413415469
2706557,0.123203285
270656,0.898015058
2706708,0.413415469
2706798,0.123203285
2706809,0.807665982
2706864,0.758384668
2706983,0.876112252
2707029,0.829568789
270777,0.919917865
270799,0.216290212
2708064,0.829568789
2708445,0.271047228
2708455,0.169746749
270870,0.216290212
2708751,0.845995893
2708847,0.413415469
2709156,0.169746749
270926,0.216290212
2709331,0.569472964
270938,0.509240246
2709392,0.043805613
270960,0.10403833
2709787,0.722792608
2709966,0.413415469
2710031,0.413415469
2710077,0.429842574
2710265,0.501026694
2710297,0.123203285
2710376,0.180698152
2710534,0.840520192
271065,0.062970568
271066,0.539356605
2710692,0.005475702
2711169,0.876112252
2711378,0.076659822
2711404,0.602327173
2711661,0.585900068
2711696,0.774811773
2711701,0.878850103
2711715,0.506502396
2711835,0.123203285
2712169,0.818617385
2712237,0.413415469
2712478,0.413415469
2712742,0.413415469
2713153,0.501026694
2713184,0.829568789
2713532,0.169746749
2713725,0.281998631
2714004,0.34770705
2714051,0.358658453
2714154,0.602327173
2714374,0.829568789
2715369,0.062970568
2715940,0.229979466
2716053,0.169746749
2716120,0.24366872
2716287,0.413415469
2716400,0.169746749
2716720,0.180698152
271676,0.709103354
2716865,0.396988364
2716963,0.169746749
27176,0.317590691
2717601,0.646132786
2717629,0.832306639
2717672,0.832306639
2717751,0.83504449
2717794,0.024640657
2717802,0.164271047
2717838,0.832306639
2717855,0.213552361
2717865,0.892539357
2717873,0.832306639
2717916,0.832306639
2717987,0.832306639
2718007,0.501026694
2718011,0.829568789
2718042,0.169746749
2718164,0.829568789
2718180,0.83504449
2718235,0.832306639
2718381,0.83504449
2718436,0.83504449
2718452,0.83504449
2718598,0.829568789
2718602,0.498288843
2718637,0.832306639
2718653,0.829568789
2718669,0.435318275
2718740,0.83504449
2718767,0.83504449
2718783,0.829568789
2718854,0.167008898
271886,0.268309377
2718897,0.829568789
2719000,0.83504449
2719008,0.164271047
2719090,0.167008898
2719098,0.728268309
2719151,0.123203285
2719161,0.832306639
2719204,0.355920602
2719360,0.876112252
2719374,0.498288843
2719449,0.073921971
2719484,0.83504449
2719547,0.83504449
2719614,0.83504449
2719658,0.829568789
2719709,0.832306639
2719788,0.83504449
2719851,0.829568789
2719859,0.826830938
2719900,0.495550993
2719957,0.832306639
2720016,0.169746749
2720057,0.164271047
2720116,0.128678987
2720160,0.301163587
272019,0.758384668
2720264,0.123203285
272028,0.640657084
2720404,0.832306639
2720424,0.832306639
2720499,0.829568789
2720554,0.167008898
2720578,0.83504449
2720676,0.83504449
2720747,0.829568789
2720755,0.829568789
2720771,0.829568789
2720814,0.832306639
2720850,0.832306639
2720858,0.616016427
2720893,0.169746749
2721019,0.041067762
2721066,0.254620123
2721176,0.832306639
272121,0.59137577
2721244,0.602327173
2721263,0.829568789
2721271,0.941820671
2721358,0.83504449
2721488,0.83504449
2721507,0.722792608
2721543,0.83504449
2721594,0.829568789
2721630,0.829568789
2721638,0.169746749
2721646,0.602327173
2721681,0.83504449
2721760,0.83504449
2721811,0.83504449
2721823,0.83504449
2721918,0.829568789
2721945,0.167008898
2721953,0.470910335
2722004,0.83504449
2722122,0.829568789
2722130,0.83504449
2722157,0.314852841
2722210,0.410677618
2722311,0.83504449
2722335,0.498288843
2722339,0.167008898
2722374,0.164271047
2722430,0.501026694
2722575,0.829568789
2722583,0.829568789
2722619,0.829568789
2722697,0.205338809
272271,0.041067762
2722733,0.83504449
2722820,0.83504449
2723032,0.999315537
2723081,0.114989733
2723083,0.832306639
2723099,0.098562628
2723152,0.876112252
2723233,0.829568789
2723241,0.481861739
2723276,0.829568789
2723284,0.002737851
2723308,0.692676249
272343,0.621492129
2723442,0.167008898
2723580,0.832306639
2723717,0.635181383
2723789,0.169746749
2723853,0.229979466
2723931,0.83504449
2723939,0.832306639
2724064,0.832306639
272413,0.898015058
2724143,0.83504449
2724151,0.83504449
2724164,0.55578371
2724358,0.350444901
2724411,0.832306639
2724474,0.829568789
2724482,0.810403833
2724490,0.83504449
2724517,0.947296372
2724553,0.83504449
2724561,0.164271047
2724602,0.569472964
2724640,0.83504449
2724648,0.829568789
2724649,0.802190281
2724760,0.999315537
2724770,0.829568789
2724805,0.829568789
2724813,0.829568789
2724866,0.123203285
2724876,0.829568789
272492,0.898015058
2724947,0.829568789
2725037,0.369609856
2725112,0.83504449
2725152,0.344969199
2725224,0.55578371
2725376,0.832306639
2725558,0.832306639
2725594,0.052019165
2725597,0.501026694
272560,0.635181383
2725707,0.922655715
2725727,0.829568789
2725820,0.569472964
2725843,0.443531828
2725944,0.829568789
2725960,0.829568789
2725968,0.829568789
2726019,0.501026694
2726058,0.681724846
2726101,0.829568789
2726121,0.829568789
2726164,0.829568789
2726193,0.55578371
2726235,0.83504449
2726373,0.832306639
2726511,0.832306639
2726574,0.164271047
2726598,0.83504449
2726617,0.514715948
2726637,0.999315537
272669,0.323066393
2726702,0.301163587
2726740,0.83504449
2726767,0.83504449
2726854,0.186173854
2726870,0.83504449
2727066,0.83504449
2727074,0.394250513
2727127,0.459958932
2727138,0.498288843
2727153,0.83504449
2727319,0.83504449
2727362,0.829568789
2727433,0.832306639
2727480,0.796714579
2727492,0.832306639
2727685,0.832306639
2727764,0.829568789
2727807,0.167008898
2727851,0.169746749
2727894,0.167008898
2727920,0.569472964
2727938,0.287474333
2727989,0.62422998
2728106,0.829568789
2728150,0.829568789
2728221,0.829568789
2728272,0.169746749
2728307,0.824093087
2728420,0.123203285
2728540,0.796714579
2728587,0.829568789
2728745,0.829568789
2728810,0.569472964
2728812,0.829568789
2728848,0.057494867
2728867,0.83504449
2728936,0.123203285
2728978,0.832306639
2729011,0.569472964
2729050,0.876112252
2729052,0.164271047
2729075,0.202600958
2729123,0.167008898
2729166,0.747433265
2729178,0.793976728
2729187,0.999315537
2729261,0.83504449
2729296,0.83504449
2729324,0.832306639
2729367,0.164271047
2729391,0.829568789
2729419,0.963723477
2729505,0.83504449
2729750,0.164271047
2729809,0.83504449
2729821,0.498288843
2729864,0.829568789
2729994,0.83504449
2730021,0.443531828
2730059,0.83504449
2730102,0.832306639
2730138,0.164271047
2730181,0.251882272
2730382,0.052019165
2730417,0.832306639
273051,0.709103354
2730540,0.167008898
2730583,0.83504449
2730693,0.796714579
2730705,0.83504449
2730713,0.164271047
2730784,0.832306639
2730820,0.167008898
2730863,0.832306639
2731032,0.832306639
2731146,0.490075291
2731241,0.832306639
2731379,0.832306639
2731414,0.832306639
273145,0.588637919
2731465,0.205338809
2731499,0.878850103
2731509,0.832306639
2731513,0.501026694
2731588,0.167008898
2731852,0.169746749
2731931,0.832306639
2731939,0.167008898
2731956,0.123203285
2731974,0.169746749
2731995,0.55578371
2732010,0.323066393
2732029,0.20807666
2732080,0.188911704
2732115,0.829568789
2732125,0.569472964
2732186,0.829568789
2732273,0.829568789
2732277,0.079397673
2732336,0.169746749
2732352,0.829568789
2732632,0.832306639
2732648,0.832306639
2732740,0.079397673
2732877,0.227241615
2732905,0.443531828
2732928,0.832306639
2732963,0.83504449
2733018,0.793976728
2733037,0.164271047
2733045,0.164271047
2733122,0.123203285
2733140,0.83504449
2733187,0.221765914
2733191,0.83504449
2733252,0.876112252
2733305,0.829568789
2733376,0.292950034
2733440,0.016427105
2733463,0.83504449
2733479,0.829568789
2733499,0.325804244
2733506,0.164271047
2733635,0.410677618
2733664,0.83504449
2733784,0.123203285
2733977,0.878850103
2734003,0.164271047
2734007,0.295687885
2734019,0.136892539
2734077,0.83504449
2734085,0.83504449
2734129,0.83504449
2734150,0.443531828
2734208,0.501026694
2734227,0.167008898
2734243,0.832306639
2734310,0.169746749
2734352,0.087611225
2734516,0.079397673
2734582,0.832306639
2734645,0.832306639
2734686,0.232717317
2734732,0.832306639
2734860,0.52019165
2734870,0.832306639
2734925,0.832306639
2734984,0.832306639
2735103,0.443531828
2735137,0.832306639
2735169,0.832306639
2735190,0.796714579
2735232,0.167008898
2735462,0.572210815
2735520,0.169746749
2735642,0.169746749
2735902,0.169746749
2736209,0.824093087
2736214,0.919917865
2736946,0.829568789
2737056,0.498288843
2737073,0.443531828
273709,0.594113621
2737274,0.83504449
2737439,0.501026694
2737632,0.501026694
2737746,0.498288843
2737941,0.429842574
2738022,0.391512663
2738226,0.643394935
2738586,0.443531828
2738859,0.120465435
273907,0.216290212
2739229,0.569472964
2739457,0.569472964
2739473,0.117727584
2739534,0.202600958
2739785,0.413415469
2739804,0.123203285
2739850,0.169746749
2740003,0.495550993
2740081,0.818617385
2740140,0.599589322
2740268,0.410677618
2740377,0.569472964
2740561,0.030116359
2740726,0.574948665
2740958,0.413415469
2741242,0.202600958
2741291,0.443531828
2741305,0.829568789
2741460,0.306639288
2741615,0.386036961
2741626,0.55578371
2741800,0.569472964
2742197,0.878850103
2742368,0.410677618
2742496,0.818617385
2742501,0.569472964
2743001,0.818617385
2743063,0.599589322
2743098,0.824093087
2743229,0.599589322
274355,0.062970568
2743727,0.410677618
2743832,0.169746749
2743908,0.569472964
2744242,0.334017796
2744323,0.202600958
2744388,0.443531828
2744436,0.413415469
2744575,0.202600958
2744933,0.413415469
2744986,0.199863108
2745068,0.829568789
2745139,0.829568789
2745152,0.856947296
2745214,0.164271047
2745275,0.413415469
2745338,0.002737851
2745460,0.120465435
2745564,0.106776181
2745877,0.55578371
2745907,0.199863108
274627,0.062970568
2746317,0.169746749
2746378,0.429842574
2746401,0.55578371
2746555,0.569472964
2746815,0.569472964
2746826,0.829568789
2747129,0.372347707
2747720,0.829568789
2747787,0.687200548
2747794,0.999315537
2747796,0.569472964
274785,0.336755647
2747899,0.563997262
2747917,0.169746749
2748013,0.553045859
2748052,0.114989733
2748263,0.829568789
2748616,0.413415469
2748706,0.120465435
2748731,0.413415469
274880,0.336755647
2748907,0.569472964
2749010,0.120465435
2749578,0.413415469
274982,0.511978097
2750142,0.79945243
2750639,0.511978097
2750956,0.202600958
2751115,0.1724846
2751230,0.566735113
2751273,0.569472964
2751431,0.468172485
2751474,0.569472964
2751561,0.569472964
2751758,0.443531828
2751821,0.919917865
2752037,0.878850103
2752120,0.396988364
2752124,0.569472964
2752207,0.413415469
2752305,0.796714579
2752487,0.410677618
2752694,0.498288843
275285,0.13963039
2753008,0.413415469
2753243,0.377823409
2753330,0.569472964
2753641,0.443531828
2753651,0.202600958
2753872,0.169746749
2754141,0.440793977
2754200,0.919917865
2754298,0.169746749
2754448,0.169746749
2754630,0.443531828
2754728,0.829568789
2754806,0.169746749
2754831,0.31211499
2754928,0.194387406
275506,0.20807666
2755357,0.498288843
2755385,0.169746749
275553,0.002737851
2755689,0.169746749
2755878,0.498288843
2756122,0.167008898
2756236,0.153319644
2756725,0.186173854
2756739,0.413415469
2756781,0.440793977
2756821,0.999315537
2756871,0.002737851
2756934,0.169746749
2756983,0.413415469
2757010,0.569472964
2757040,0.169746749
275715,0.016427105
2757288,0.501026694
2757825,0.917180014
2757876,0.076659822
2757923,0.169746749
2758037,0.443531828
275806,0.635181383
2758281,0.169746749
275849,0.240930869
2758673,0.413415469
2758719,0.169746749
2758786,0.443531828
2758813,0.741957563
2758830,0.079397673
2758831,0.413415469
2759550,0.169746749
2759864,0.202600958
2759968,0.169746749
2759984,0.271047228
2760261,0.169746749
2760364,0.27652293
2760486,0.427104723
2760636,0.254620123
2760792,0.128678987
2760991,0.443531828
2760993,0.191649555
2761120,0.169746749
2761372,0.169746749
2761618,0.449007529
2761731,0.829568789
2761767,0.566735113
2762211,0.112251882
2762438,0.413415469
2762554,0.785763176
2762573,0.793976728
2762813,0.202600958
2762874,0.922655715
2762996,0.438056126
2763138,0.079397673
2763339,0.919917865
2763548,0.919917865
2764215,0.202600958
2764686,0.079397673
2764733,0.169746749
2764914,0.169746749
2764975,0.410677618
2764991,0.413415469
276514,0.062970568
276560,0.213552361
276562,0.898015058
2765691,0.917180014
2765776,0.826830938
2765888,0.813141684
2765990,0.169746749
2766048,0.1724846
2766344,0.169746749
2766489,0.199863108
2766746,0.829568789
2766797,0.829568789
276681,0.783025325
2766982,0.826830938
2767549,0.202600958
2768215,0.117727584
2768277,0.796714579
2768660,0.202600958
2768772,0.79945243
276878,0.098562628
2769008,0.161533196
2769963,0.413415469
2769979,0.413415469
2770038,0.150581793
2770317,0.501026694
2770344,0.796714579
2770488,0.919917865
2771124,0.698151951
2771324,0.413415469
2771341,0.202600958
2771374,0.919917865
2771591,0.090349076
2772139,0.120465435
2772218,0.120465435
277225,0.509240246
2772315,0.772073922
2772863,0.646132786
2773419,0.813141684
2773458,0.27652293
2773486,0.878850103
2773572,0.169746749
2773655,0.227241615
2773907,0.224503765
2774893,0.120465435
2775007,0.432580424
2775046,0.881587954
2775217,0.79945243
2775519,0.813141684
2776078,0.227241615
2776086,0.566735113
277646,0.635181383
2776504,0.101300479
2776658,0.13963039
2776736,0.813141684
2776792,0.120465435
2776871,0.881587954
2777205,0.566735113
277760,0.898015058
2777756,0.169746749
2777768,0.498288843
2777855,0.807665982
2778887,0.186173854
2778936,0.410677618
2779380,0.440793977
2779900,0.813141684
2780307,0.186173854
2780789,0.917180014
2780792,0.169746749
2780978,0.785763176
2781083,0.169746749
2781352,0.440793977
2782061,0.558521561
2782105,0.410677618
2782489,0.199863108
2782541,0.498288843
2782746,0.169746749
2782754,0.169746749
2782825,0.999315537
2782947,0.164271047
2782959,0.065708419
2783027,0.405201917
2783460,0.558521561
2783576,0.076659822
2783608,0.076659822
2783620,0.076659822
2783647,0.076659822
2783663,0.076659822
2783750,0.922655715
2783785,0.076659822
2783801,0.076659822
2783850,0.235455168
2783864,0.076659822
2783880,0.076659822
2783907,0.076659822
2783915,0.076659822
2784082,0.38329911
2784092,0.076659822
2784100,0.922655715
2784108,0.076659822
2784285,0.076659822
2784306,0.813141684
2784364,0.076659822
2784380,0.922655715
2784427,0.076659822
2784435,0.076659822
2784494,0.076659822
2784573,0.076659822
2784723,0.076659822
2784781,0.410677618
2784817,0.922655715
2784869,0.076659822
2784932,0.076659822
2784940,0.076659822
2784953,0.772073922
2784975,0.350444901
2784983,0.164271047
2785051,0.807665982
2785073,0.076659822
2785353,0.922655715
2785432,0.043805613
2785440,0.076659822
2785448,0.076659822
2785519,0.922655715
2785814,0.076659822
2785826,0.076659822
2785972,0.577686516
2785980,0.076659822
2786019,0.076659822
2786054,0.076659822
2786078,0.076659822
2786105,0.076659822
2786184,0.076659822
2786314,0.684462697
2786488,0.205338809
2786515,0.076659822
2786657,0.076659822
2786736,0.076659822
2786787,0.076659822
2786803,0.019164956
2786811,0.076659822
2786866,0.076659822
2786918,0.084873374
2786945,0.076659822
2786961,0.076659822
2787012,0.076659822
2787086,0.076659822
2787094,0.076659822
2787138,0.440793977
2787181,0.396988364
2787418,0.076659822
2787569,0.550308008
2787575,0.654346338
2787698,0.826830938
2787725,0.093086927
2787737,0.826830938
2787745,0.826830938
2787757,0.498288843
2787761,0.826830938
2787762,0.813141684
2787800,0.076659822
2787808,0.810403833
2787871,0.112251882
2787926,0.076659822
2787942,0.536618754
2787954,0.826830938
2788060,0.826830938
2788166,0.826830938
2788259,0.087611225
2788297,0.013689254
2788332,0.506502396
2788338,0.120465435
2788340,0.1724846
2788363,0.922655715
2788600,0.826830938
2788608,0.167008898
2788679,0.826830938
278868,0.364134155
2788723,0.377823409
2788734,0.826830938
2788829,0.826830938
2788880,0.826830938
2788994,0.826830938
2789002,0.826830938
2789049,0.826830938
2789057,0.583162218
2789076,0.1724846
2789092,0.062970568
2789120,0.03559206
2789415,0.826830938
2789435,0.613278576
2789522,0.826830938
2789534,0.501026694
2789557,0.002737851
2789565,0.826830938
2789589,0.826830938
2789687,0.999315537
2789703,0.1724846
2789743,0.495550993
2789748,0.186173854
2789798,0.1724846
2789861,0.826830938
2790075,0.826830938
2790222,0.145106092
2790276,0.826830938
2790320,0.826830938
2790414,0.826830938
2790426,0.826830938
2790442,0.605065024
2790529,0.1724846
2790533,0.498288843
279056,0.635181383
2790580,0.1724846
2790627,0.1724846
2790730,0.826830938
2790789,0.826830938
2790923,0.1724846
2790931,0.79945243
2791080,0.396988364
2791088,0.826830938
2791159,0.826830938
2791168,0.194387406
2791316,0.1724846
2791368,0.1724846
2791403,0.826830938
2791431,0.826830938
2791490,0.826830938
2791537,0.826830938
2791612,0.826830938
2791640,0.999315537
2791691,0.826830938
2791699,0.728268309
2791778,0.462696783
2791971,0.826830938
2792043,0.120465435
2792112,0.826830938
2792140,0.826830938
2792191,0.1724846
2792203,0.317590691
279233,0.336755647
2792349,0.826830938
2792409,0.227241615
2792713,0.722792608
2793121,0.826830938
2793619,0.219028063
2793787,0.498288843
2793846,0.826830938
279426,0.101300479
2794273,0.301163587
2794371,0.709103354
279455,0.509240246
2794997,0.167008898
2795072,0.813141684
2795387,0.793976728
2795671,0.167008898
2796129,0.008213552
2796400,0.813141684
2796740,0.83504449
279700,0.213552361
2797137,0.120465435
2797156,0.161533196
279755,0.216290212
2797609,0.501026694
2797921,0.167008898
279800,0.594113621
2798913,0.498288843
2798984,0.498288843
279919,0.062970568
2799221,0.772073922
2799326,0.826830938
2799433,0.501026694
2799505,0.117727584
2799882,0.826830938
2799883,0.186173854
2800158,0.227241615
2800346,0.501026694
2800584,0.114989733
2801600,0.503764545
2801904,0.566735113
2802005,0.583162218
2802009,0.547570157
2802211,0.566735113
280224,0.898015058
2802329,0.186173854
2802711,0.194387406
280279,0.002737851
2802825,0.06844627
2802909,0.566735113
2803021,0.791238878
280323,0.016427105
2803358,0.566735113
2803459,0.498288843
2803739,0.501026694
2804314,0.813141684
2804437,0.878850103
2804442,0.410677618
280445,0.982888433
2804594,0.169746749
2804707,0.826830938
2804803,0.813141684
2805,0.55578371
2805054,0.498288843
2805097,0.498288843
2805496,0.813141684
2805667,0.410677618
2805681,0.498288843
2805898,0.498288843
2806090,0.826830938
2806257,0.117727584
2806270,0.410677618
2806398,0.498288843
2806498,0.881587953
2806534,0.342231348
2806572,0.810403833
280658,0.898015058
2806857,0.410677618
2807088,0.199863108
2807109,0.410677618
2807711,0.410677618
2807813,0.772073922
2808389,0.878850103
2808460,0.424366872
2808772,0.410677618
2809255,0.405201917
2809441,0.566735113
2809549,0.339493498
2809576,0.65982204
2809620,0.65982204
2809655,0.339493498
2809669,0.813141684
2809726,0.339493498
2809772,0.120465435
2809777,0.339493498
2809801,0.65982204
2809839,0.021902806
2809859,0.492813142
2809910,0.878850103
2809915,0.339493498
2809919,0.082135524
2809943,0.999315537
2809951,0.531143053
2809959,0.344969199
2810010,0.339493498
2810051,0.999315537
2810102,0.65982204
2810131,0.498288843
2810157,0.339493498
2810277,0.229979466
2810284,0.1724846
2810290,0.114989733
2810318,0.002737851
2810331,0.344969199
2810382,0.339493498
2810512,0.391512663
2810599,0.339493498
2810678,0.339493498
2810733,0.65982204
2810776,0.65982204
2810785,0.501026694
2810820,0.618754278
2810828,0.339493498
2810869,0.813141684
2810914,0.101300479
2810993,0.339493498
2811001,0.339493498
2811048,0.339493498
2811091,0.339493498
2811116,0.807665982
2811129,0.052019165
2811168,0.813141684
2811170,0.339493498
2811195,0.813141684
2811213,0.34770705
2811223,0.186173854
2811284,0.339493498
2811318,0.717316906
2811364,0.498288843
2811417,0.240930869
2811440,0.188911704
2811450,0.65982204
2811483,0.388774812
2811529,0.339493498
2811610,0.533880904
281170,0.019164956
2811836,0.999315537
2811877,0.900752909
2811895,0.65982204
2811903,0.339493498
2811982,0.27926078
2812056,0.65982204
2812072,0.339493498
2812096,0.38329911
2812107,0.145106092
2812151,0.339493498
2812159,0.339493498
2812222,0.339493498
2812482,0.65982204
2812490,0.339493498
2812640,0.339493498
2812707,0.815879535
2812719,0.339493498
2813516,0.561259411
2813882,0.501026694
2813931,0.566735113
2813937,0.328542095
2814040,0.810403833
2814094,0.498288843
2814513,0.917180014
2814738,0.224503765
2814816,0.810403833
2815302,0.407939767
2815769,0.1724846
2815979,0.813141684
281600,0.635181383
2816345,0.440793977
2816506,0.999315537
2816700,0.440793977
2816790,0.405201917
2816797,0.498288843
2816916,0.813141684
2816979,0.509240246
2817239,0.594113621
281753,0.898015058
2817542,0.498288843
2817780,0.470910335
2817898,0.429842574
2818563,0.249144422
2818646,0.221765914
2818771,0.1724846
2818958,0.106776181
2819154,0.914442163
2819158,0.884325804
2819174,0.607802875
2819402,0.813141684
2819516,0.240930869
2819584,0.432580424
2820450,0.410677618
2820523,0.594113621
2820534,0.676249144
2820550,0.739219713
2820586,0.813141684
2820930,0.440793977
2821046,0.492813142
2821164,0.999315537
282131,0.898015058
2821473,0.558521561
2821490,0.407939767
2821607,0.566735113
2822348,0.082135524
2822441,0.125941136
2822601,0.407939767
2822815,0.358658453
2822827,0.186173854
2823162,0.495550993
2823227,0.410677618
282340,0.999315537
2823584,0.131416838
2823735,0.465434634
2823774,0.380561259
2823830,0.881587954
2823943,0.594113621
282412,0.509240246
2824238,0.503764545
2824290,0.917180014
2824294,0.566735113
2824352,0.503764545
2824388,0.588637919
282446,0.898015058
2824644,0.142368241
2825041,0.826830938
282517,0.016427105
2825669,0.810403833
2825728,0.016427105
282573,0.62422998
2825775,0.785763176
2825890,0.440793977
2825937,0.558521561
2825940,0.826830938
2825972,0.167008898
2825999,0.826830938
2826173,0.440793977
2826470,0.410677618
2826488,0.832306639
2826516,0.459958932
2826592,0.410677618
2826626,0.224503765
2826744,0.167008898
2827433,0.503764545
2827650,0.503764545
2827651,0.440793977
2827914,0.167008898
2828356,0.117727584
2828532,0.826830938
2828932,0.48733744
2829119,0.826830938
282915,0.898015058
2829377,0.410677618
282949,0.128678987
2829665,0.410677618
282983,0.616016427
2829939,0.1724846
282998,0.684462697
2830068,0.440793977
2830133,0.194387406
2830139,0.558521561
2830671,0.202600958
2831175,0.432580424
2831199,0.38329911
2831608,0.167008898
2832952,0.777549624
2832971,0.495550993
2833134,0.410677618
2833192,0.1724846
2833193,0.410677618
2833486,0.1724846
2833557,0.295687885
2834054,0.848733744
283415,0.336755647
2834375,0.410677618
2834390,0.917180014
2834418,0.440793977
2834812,0.432580424
2834950,0.030116359
2834994,0.410677618
2835108,0.410677618
2835166,0.432580424
283538,0.114989733
2835538,0.410677618
2835573,0.410677618
2835619,0.832306639
2835845,0.410677618
2835926,0.750171116
2836030,0.410677618
2836282,0.410677618
2836423,0.440793977
2836497,0.810403833
283672,0.013689254
2836762,0.440793977
2836901,0.377823409
2836983,0.566735113
2837195,0.443531828
2837262,0.440793977
2837279,0.410677618
2837403,0.848733744
2837431,0.796714579
2837612,0.123203285
2837715,0.440793977
2837730,0.824093087
2837860,0.17522245
2837881,0.561259411
2837966,0.824093087
2838054,0.566735113
2838159,0.142368241
2838175,0.550308008
2838191,0.1724846
2838210,0.824093087
2838238,0.824093087
2838342,0.566735113
2838375,0.665297741
2838517,0.824093087
2838569,0.268309377
2838596,0.824093087
2838612,0.17522245
2838696,0.082135524
2838811,0.440793977
2838819,0.413415469
2838833,0.62422998
2838841,0.824093087
2838876,0.824093087
2838884,0.824093087
2838952,0.405201917
2838955,0.17522245
2839045,0.824093087
2839112,0.824093087
2839132,0.824093087
2839183,0.824093087
2839219,0.824093087
2839254,0.824093087
2839297,0.17522245
2839333,0.824093087
2839421,0.583162218
2839447,0.824093087
2839495,0.167008898
2839577,0.824093087
2839601,0.17522245
283967,0.336755647
2839677,0.914442163
2839688,0.824093087
2839802,0.24366872
2839865,0.824093087
2839873,0.824093087
2840039,0.410677618
2840060,0.17522245
2840095,0.17522245
2840111,0.17522245
2840139,0.473648186
2840190,0.1724846
